taxon_name,place_name,user_login,identifiers,name,name (1),id,created_at,updated_at,observed_on,observed_on_time,iconic_taxon,taxon_id,taxon_rank,latitude,longitude,obscured,quality_grade,user_id,license_obs,identifications_count,num_identification_agreements,num_identification_disagreements,kingdom,phylum,class,order,family,genus
Crisia,L'Espigonet,xasalva,xasalva,Spain,Gerona,250412,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-01 00:00:00,2024-11-22 20:55:00,bryozoa,13028,genus,42.2611,3.17342,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,
Nolella,L'Espigonet,xasalva,xasalva,Spain,Gerona,250409,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-01 00:00:00,2024-11-22 20:50:00,bryozoa,137749,genus,42.2611,3.17342,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Nolellidae,
Filicrisia,L'Espigonet,xasalva,xasalva,Spain,Gerona,250407,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-01 00:00:00,2024-11-22 20:47:00,bryozoa,262945,genus,42.2611,3.17342,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,
Filicrisia,L'Espigonet,xasalva,xasalva,Spain,Gerona,250387,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-01 00:00:00,2024-11-22 20:39:00,bryozoa,262945,genus,42.2611,3.17342,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,
Crisia,L'Espigonet,xasalva,xasalva,Spain,Gerona,250386,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-01 00:00:00,2024-11-22 20:39:00,bryozoa,13028,genus,42.2611,3.17342,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,
Crisia,L'Espigonet,xasalva,xasalva,Spain,Gerona,250385,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-01 00:00:00,2024-11-22 20:36:00,bryozoa,13028,genus,42.2611,3.17342,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,
Crisia,L'Espigonet,xasalva,"xasalva, jaume-piera",Spain,Gerona,250384,2024-04-12 00:00:00,2024-04-13 00:00:00,2024-03-01 00:00:00,2024-11-22 20:36:00,bryozoa,13028,genus,42.2611,3.17342,False,needs_id,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,
Crisia,L'Espigonet,xasalva,xasalva,Spain,Gerona,250383,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-01 00:00:00,2024-11-22 20:36:00,bryozoa,13028,genus,42.2611,3.17342,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,
Bugula neritina,L'Espigonet,xasalva,"xasalva, badosa",Spain,Gerona,250371,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-01 00:00:00,2024-11-22 20:27:00,bryozoa,247594,species,42.2611,3.17342,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula
Bugulina,L'Espigonet,xasalva,"xasalva, badosa",Spain,Gerona,250364,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-01 00:00:00,2024-11-22 20:20:00,bryozoa,93686,genus,42.2611,3.17342,False,needs_id,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,
Schizobrachiella sanguinea,L'Espigonet,xasalva,"xasalva, badosa",Spain,Gerona,250327,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-01 00:00:00,2024-11-22 20:07:00,bryozoa,248476,species,42.2611,3.17342,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Schizoporella dunkeri,Port-lligat,xasalva,"xasalva, loreto_rodriguez",Spain,Gerona,250302,2024-04-12 00:00:00,2024-08-30 00:00:00,2024-03-10 00:00:00,2024-11-22 12:48:00,bryozoa,248502,species,42.2927,3.28882,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Bryozoa,Port-lligat,xasalva,xasalva,Spain,Gerona,250290,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-10 00:00:00,2024-11-22 12:25:00,bryozoa,55,phylum,42.2927,3.28882,False,needs_id,4,cc-by-nc,0,0,0,Animalia,,,,,
Tubulipora,Port-lligat,xasalva,"xasalva, loreto_rodriguez",Spain,Gerona,250289,2024-04-12 00:00:00,2024-08-30 00:00:00,2024-03-10 00:00:00,2024-11-22 12:18:00,bryozoa,14070,genus,42.2927,3.28882,False,needs_id,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Tubuliporidae,
Bryozoa,Port-lligat,xasalva,xasalva,Spain,Gerona,250280,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-10 00:00:00,2024-11-22 11:55:00,bryozoa,55,phylum,42.2927,3.28882,False,needs_id,4,cc-by-nc,0,0,0,Animalia,,,,,
Schizobrachiella sanguinea,Port-lligat,xasalva,"xasalva, badosa",Spain,Gerona,250270,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-10 00:00:00,2024-11-22 11:41:00,bryozoa,248476,species,42.2927,3.28882,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Bryozoa,Port-lligat,xasalva,xasalva,Spain,Gerona,250269,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-10 00:00:00,2024-11-22 11:40:00,bryozoa,55,phylum,42.2927,3.28882,False,needs_id,4,cc-by-nc,0,0,0,Animalia,,,,,
Bryozoa,Port-lligat,xasalva,xasalva,Spain,Gerona,250268,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-10 00:00:00,2024-11-22 11:35:00,bryozoa,55,phylum,42.2927,3.28882,False,needs_id,4,cc-by-nc,0,0,0,Animalia,,,,,
Schizobrachiella sanguinea,Port-lligat,xasalva,"xasalva, badosa",Spain,Gerona,250264,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-10 00:00:00,2024-11-22 11:27:00,bryozoa,248476,species,42.2927,3.28882,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Bryozoa,Port-lligat,xasalva,xasalva,Spain,Gerona,250249,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-10 00:00:00,2024-11-22 11:08:00,bryozoa,55,phylum,42.2927,3.28882,False,needs_id,4,cc-by-nc,0,0,0,Animalia,,,,,
Bryozoa,Port-lligat,xasalva,xasalva,Spain,Gerona,250237,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-10 00:00:00,2024-11-22 10:57:00,bryozoa,55,phylum,42.2927,3.28882,False,needs_id,4,cc-by-nc,0,0,0,Animalia,,,,,
Bugula neritina,Port-lligat,xasalva,"xasalva, badosa",Spain,Gerona,250232,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-10 00:00:00,2024-11-22 10:48:00,bryozoa,247594,species,42.2927,3.28882,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula
Beania mirabilis,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250194,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 12:32:00,bryozoa,263023,species,42.3371,3.20219,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Beaniidae,Beania
Electra posidoniae,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250193,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 12:23:00,bryozoa,245637,species,42.3371,3.20219,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Electra
Bryozoa,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250192,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 12:23:00,bryozoa,55,phylum,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,,,,,
Schizoporella errata,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250191,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 12:15:00,bryozoa,248503,species,42.3371,3.20219,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Schizoporella errata,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250189,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 12:15:00,bryozoa,248503,species,42.3371,3.20219,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Aetea,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250186,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 11:54:00,bryozoa,54759,genus,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Aeteidae,
Amathia lendigera,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250185,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 11:51:00,bryozoa,244233,species,42.3371,3.20219,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Cellepora,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250174,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 11:25:00,bryozoa,16317,genus,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,
Bryozoa,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250163,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 11:15:00,bryozoa,55,phylum,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,,,,,
Bryozoa,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250153,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 11:12:00,bryozoa,55,phylum,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,,,,,
Bryozoa,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250151,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 11:00:00,bryozoa,55,phylum,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,,,,,
Bryozoa,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250145,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 10:54:00,bryozoa,55,phylum,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,,,,,
Tubulipora,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250141,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 10:48:00,bryozoa,14070,genus,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Tubuliporidae,
Schizobrachiella sanguinea,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250139,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 10:48:00,bryozoa,248476,species,42.3371,3.20219,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Amathia lendigera,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250134,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 10:45:00,bryozoa,244233,species,42.3371,3.20219,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Bryozoa,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250131,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 10:36:00,bryozoa,55,phylum,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,,,,,
Bryozoa,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250128,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 10:26:00,bryozoa,55,phylum,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,,,,,
Bryozoa,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250126,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 10:26:00,bryozoa,55,phylum,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,,,,,
Crisia,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250125,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 10:24:00,bryozoa,13028,genus,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,
Scrupocellaria,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250122,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 10:18:00,bryozoa,61543,genus,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,
Bryozoa,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250119,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 10:17:00,bryozoa,55,phylum,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,,,,,
Watersipora,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250116,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 10:12:00,bryozoa,94596,genus,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Watersiporidae,
Schizoporellidae,Spain,xasalva,"xasalva, bertinhaco",Spain,Gerona,250115,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 10:09:00,bryozoa,3396,family,42.3371,3.20219,False,needs_id,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,,
Caberea boryi,Spain,xasalva,"xasalva, loreto_rodriguez",Spain,Gerona,250113,2024-04-12 00:00:00,2024-08-30 00:00:00,2024-03-09 00:00:00,2024-11-22 10:05:00,bryozoa,247874,species,42.3371,3.20219,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,Caberea
Bryozoa,Spain,xasalva,xasalva,Spain,Gerona,250112,2024-04-12 00:00:00,2024-04-12 00:00:00,2024-03-09 00:00:00,2024-11-22 10:03:00,bryozoa,55,phylum,42.3371,3.20219,False,needs_id,4,cc-by-nc,0,0,0,Animalia,,,,,
Bugulina turbinata,OBSEA,xasalva,"xasalva, jaume-piera",Spain,Barcelona,250108,2024-04-12 00:00:00,2024-04-13 00:00:00,2024-04-11 00:00:00,2024-11-22 09:15:00,bryozoa,254246,species,41.1839,1.75252,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Myriapora truncata,,badosa,"badosa, xasalva",Spain,Gerona,249925,2024-04-10 00:00:00,2024-04-11 00:00:00,2024-04-10 00:00:00,2024-11-22 10:26:00,bryozoa,34982,species,41.677,2.80818,False,research,72,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Bugula neritina,,badosa,"badosa, xasalva, jaume-piera",Spain,Gerona,249311,2024-04-08 00:00:00,2024-04-09 00:00:00,2024-04-07 00:00:00,2024-11-22 08:24:00,bryozoa,247594,species,41.7803,3.03388,False,research,72,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula
Schizoporella errata,,badosa,"badosa, xasalva, badosa",Spain,Gerona,249225,2024-04-08 00:00:00,2024-04-08 00:00:00,2024-04-07 00:00:00,2024-11-22 08:24:00,bryozoa,248503,species,41.7802,3.03341,False,research,72,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Schizobrachiella sanguinea,,badosa,"badosa, xasalva, badosa",Spain,Gerona,249213,2024-04-08 00:00:00,2024-04-08 00:00:00,2024-04-07 00:00:00,2024-11-22 07:48:00,bryozoa,248476,species,41.7802,3.03343,False,research,72,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Pentapora fascialis,"17220 Sant Feliu de Guíxols, Girona, España",divemike,"bertinhaco, loreto_rodriguez",Spain,Gerona,248760,2024-04-07 00:00:00,2024-09-02 00:00:00,2024-04-07 00:00:00,2024-11-22 16:13:00,bryozoa,252951,species,41.7726,3.03763,False,research,1192,cc-by,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Schizobrachiella sanguinea,,bertinhaco,"bertinhaco, xasalva, bertinhaco",Spain,Tarragona,248719,2024-04-07 00:00:00,2024-04-07 00:00:00,2024-04-06 00:00:00,2024-11-22 09:24:00,bryozoa,248476,species,41.088,1.2346,False,research,51,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Schizoporella errata,,bertinhaco,"bertinhaco, xasalva",Spain,Tarragona,248697,2024-04-07 00:00:00,2024-04-07 00:00:00,2024-04-06 00:00:00,2024-11-22 09:17:00,bryozoa,248503,species,41.088,1.2346,False,research,51,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Myriapora truncata,"Passeig de s'Abanell, 17300 Blanes, Girona, Espanya",miquel17300,"miquel17300, xasalva",Spain,Gerona,248607,2024-04-07 00:00:00,2024-04-07 00:00:00,2024-04-06 00:00:00,2024-11-22 08:29:00,bryozoa,34982,species,41.6732,2.80222,False,research,275,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"Passeig de s'Abanell, 17300 Blanes, Girona, Espanya",miquel17300,"miquel17300, xasalva",Spain,Gerona,248605,2024-04-07 00:00:00,2024-04-07 00:00:00,2024-04-06 00:00:00,2024-11-22 08:29:00,bryozoa,34982,species,41.6732,2.80222,False,research,275,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Cheilostomatida,Banys del Forum,fecdas_mediambient,"fecdas_mediambient, xasalva",Spain,Barcelona,248233,2024-04-05 00:00:00,2024-04-06 00:00:00,2019-06-15 00:00:00,2024-11-22 07:58:00,bryozoa,387,order,41.4098,2.22743,False,needs_id,372,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,,,
Myriapora truncata,"Sa Tuna, Girona, España",jastals,"jastals, xasalva",Spain,Gerona,248044,2024-04-04 00:00:00,2024-04-04 00:00:00,2024-03-30 00:00:00,2024-11-22 10:27:00,bryozoa,34982,species,41.9607,3.23145,False,research,502,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Schizobrachiella sanguinea,Spain,xasalva,"xasalva, jaume-piera",Spain,Gerona,247515,2024-04-02 00:00:00,2024-04-02 00:00:00,2024-03-09 00:00:00,2024-11-22 09:56:00,bryozoa,248476,species,42.3372,3.20237,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Bugula neritina,Spain,xasalva,"xasalva, jaume-piera",Spain,Gerona,247513,2024-04-02 00:00:00,2024-04-02 00:00:00,2024-03-09 00:00:00,2024-11-22 09:53:00,bryozoa,247594,species,42.3372,3.20237,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula
Schizoporella dunkeri,Spain,xasalva,"xasalva, jaume-piera",Spain,Gerona,247512,2024-04-02 00:00:00,2024-04-02 00:00:00,2024-03-09 00:00:00,2024-11-22 09:53:00,bryozoa,248502,species,42.3372,3.20237,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Myriapora truncata,"Sa Tuna, Girona, Espanya",david_marco,"xasalva, david_marco",Spain,Gerona,247236,2024-03-31 00:00:00,2024-04-01 00:00:00,2024-03-31 00:00:00,2024-11-22 09:25:00,bryozoa,34982,species,41.9608,3.23152,False,research,806,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Crisularia plumosa,,alexander_odf,"xasalva, badosa, alexander_odf",Spain,Las Palmas,246757,2024-03-29 00:00:00,2024-05-20 00:00:00,2024-03-28 00:00:00,2024-11-22 12:32:00,bryozoa,262465,species,28.9183,-13.6685,False,research,760,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Crisularia
Bugulina turbinata,"Barreta de l'Arbre, Mataró, Barcelona",mpontes,"mpontes, xasalva",Spain,Barcelona,246641,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-23 00:00:00,2024-11-22 08:00:00,bryozoa,254246,species,41.5218,2.45985,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Bugulina turbinata,"Barreta de l'Arbre, Mataró, Barcelona",mpontes,"mpontes, xasalva",Spain,Barcelona,246637,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-23 00:00:00,2024-11-22 07:58:00,bryozoa,254246,species,41.5218,2.45985,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Bugulina turbinata,"Barreta de l'Arbre, Mataró, Barcelona",mpontes,"mpontes, xasalva",Spain,Barcelona,246636,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-23 00:00:00,2024-11-22 07:58:00,bryozoa,254246,species,41.5218,2.45985,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Pentapora fascialis,"Barreta de l'Arbre, Mataró, Barcelona",mpontes,"mpontes, xasalva",Spain,Barcelona,246635,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-23 00:00:00,2024-11-22 08:45:00,bryozoa,252951,species,41.5218,2.45985,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Bugulina turbinata,"Barreta de l'Arbre, Mataró, Barcelona",mpontes,"mpontes, xasalva",Spain,Barcelona,246634,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-23 00:00:00,2024-11-22 08:46:00,bryozoa,254246,species,41.5218,2.45985,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Bugulina turbinata,"Barreta de l'Arbre, Mataró, Barcelona",mpontes,"mpontes, xasalva",Spain,Barcelona,246633,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-23 00:00:00,2024-11-22 08:44:00,bryozoa,254246,species,41.5218,2.45985,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Bugulina turbinata,"Barreta de l'Arbre, Mataró, Barcelona",mpontes,"mpontes, xasalva",Spain,Barcelona,246632,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-23 00:00:00,2024-11-22 08:43:00,bryozoa,254246,species,41.5218,2.45985,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Bugulina turbinata,"Barreta de l'Arbre, Mataró, Barcelona",mpontes,"mpontes, xasalva",Spain,Barcelona,246626,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-23 00:00:00,2024-11-22 08:42:00,bryozoa,254246,species,41.5218,2.45985,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Bugulina turbinata,"Barreta de l'Arbre, Mataró, Barcelona",mpontes,"mpontes, xasalva",Spain,Barcelona,246623,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-23 00:00:00,2024-11-22 08:34:00,bryozoa,254246,species,41.5218,2.45985,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Bugulina turbinata,"Barreta de l'Arbre, Mataró, Barcelona",mpontes,"mpontes, xasalva",Spain,Barcelona,246622,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-23 00:00:00,2024-11-22 08:34:00,bryozoa,254246,species,41.5218,2.45985,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Myriapora truncata,"Barreta de l'Arbre, Mataró, Barcelona",mpontes,"mpontes, xasalva",Spain,Barcelona,246619,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-23 00:00:00,2024-11-22 08:32:00,bryozoa,34982,species,41.5218,2.45985,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"Barreta de l'Arbre, Mataró, Barcelona",mpontes,"mpontes, xasalva",Spain,Barcelona,246607,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-23 00:00:00,2024-11-22 08:24:00,bryozoa,34982,species,41.5218,2.45985,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Bugulina turbinata,"Barreta de l'Arbre, Mataró, Barcelona",mpontes,"mpontes, xasalva",Spain,Barcelona,246592,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-23 00:00:00,2024-11-22 08:12:00,bryozoa,254246,species,41.5218,2.45985,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Bugulina turbinata,"Barreta de l'Arbre, Mataró, Barcelona",mpontes,"mpontes, xasalva",Spain,Barcelona,246588,2024-03-29 00:00:00,2024-03-30 00:00:00,2024-03-23 00:00:00,2024-11-22 08:11:00,bryozoa,254246,species,41.5218,2.45985,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
